document_id,ticker,company_name,title,source_name,publish_date,url,text_length,alias_hits,strong_alias_hits,medium_alias_hits,weak_alias_hits,relevance_status,relevance_reason,include_flag,exclude_reason,confidence_tier,main_model_include_flag,broad_include_flag,strict_company_focus_flag,high_confidence_include_flag,needs_manual_review,review_reason,shared_article_flag,multi_company_article_flag,raw_article_hash,raw_row_key,filter_mode,filter_version,original_file,original_file_hash
NEWS_CANDIDATE_057778_97f2ed88,NESTLE,Nestle Malaysia Berhad,New tech could help COP30's Amazon rainforest protection goals,The Star,2025-11-28,https://www.thestar.com.my/tech/tech-news/2025/11/28/new-tech-could-help-cop30039s-amazon-rainforest-protection-goals,5511,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,da038479a662de54abebe7b91bac4d9cd2ee6f8fa74cab59907436ad05c1cb27,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 47}:eab9df99c568",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057779_d8131167,NESTLE,Nestle Malaysia Berhad,European Parliament supports year-long deforestation law delay,The Star,2025-11-26,https://www.thestar.com.my/news/world/2025/11/26/european-parliament-supports-year-long-deforestation-law-delay,1341,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,0,0,7fa1456c5a96cc99db9318273ef23db27348353774daf8600bde6810a7e873b8,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 48}:74829e8d550f",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057789_ecdfcef5,NESTLE,Nestle Malaysia Berhad,"Volunteers pack 5,500 aid boxes for flood relief",The Star,2025-11-12,https://www.thestar.com.my/metro/metro-news/2025/11/12/volunteers-pack-5500-aid-boxes-for-flood-relief,3214,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,0,0,623d1a64d53f54b12496e504b46d3fe455ecb6e2a10772a438b166a8c4638087,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 58}:7464c0a3c8ce",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057799_73745f3c,NESTLE,Nestle Malaysia Berhad,World Economic Forum chief warns of three possible 'bubbles' in global economy,The Star,2025-11-05,https://www.thestar.com.my/tech/tech-news/2025/11/05/world-economic-forum-chief-warns-of-three-possible-039bubbles039-in-global-economy,1825,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,f2e12eadd1398685e4bc7d1482e3d70dc67c64cea10e99f9c6c31a28a73738c6,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 68}:9ce2d98599dd",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057810_994a9248,NESTLE,Nestle Malaysia Berhad,Company to nurture 20 women food entrepreneurs,The Star,2025-10-31,https://www.thestar.com.my/metro/metro-news/2025/10/31/company-to-nurture-20-women-food-entrepreneurs,3206,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,17585069fc467ecd8b1dc2c907e33b1495049a78dc07d3e891b56e176fdab423,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 79}:cea1ac27f24f",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057811_bac8af1a,NESTLE,Nestle Malaysia Berhad,Subang Jaya cleanup bags 10 tonnes of waste,The Star,2025-10-29,https://www.thestar.com.my/metro/metro-news/2025/10/29/subang-jaya-cleanup-bags-10-tonnes-of-waste,1869,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,0,0,8b214465c7ea0850fedea09c92edc3525d4cd86d5ff3f2852698524db946f9e3,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 80}:f5437073d933",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057812_9b9dd3e7,NESTLE,Nestle Malaysia Berhad,"Global firms slash jobs amid weak sentiment, AI push",The Star,2025-10-29,https://www.thestar.com.my/tech/tech-news/2025/10/29/global-firms-slash-jobs-amid-weak-sentiment-ai-push,4358,Nestle|Nestlé,Nestlé,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,0137decf2ff574e4f6c9e261ca769cda811cf7647a0b45818ea86ff433312ecc,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 81}:517a738eebd8",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057829_dd11976e,NESTLE,Nestle Malaysia Berhad,"Cost, policy challenges key for consumer sector",The Star,2025-10-08,https://www.thestar.com.my/business/business-news/2025/10/08/cost-policy-challenges-key-for-consumer-sector,2899,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,a44c1d0a7300b2662aac95e07b279289f8671f9b60ea559af13fd87caab3f453,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 98}:df6198578869",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057841_e235ccbe,NESTLE,Nestle Malaysia Berhad,Ripple effects likely for sectoral earnings,The Star,2025-09-24,https://www.thestar.com.my/business/business-news/2025/09/24/ripple-effects-likely-forsectoral-earnings,4251,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,b4b317547acbeb2dfb51c7f5128d084f3f2a4c345a7d877c9de02ad698cceb30,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 110}:c807f1793ed8",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057850_55aea41a,NESTLE,Nestle Malaysia Berhad,"Take Five: Chop, chop!",The Star,2025-09-19,https://www.thestar.com.my/business/business-news/2025/09/19/take-five-chop-chop,4874,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,94705572c2068d0c68de4d9cdc59124a18f52de62ff281dda5fb60d2296aba19,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 119}:d69bf4c5837e",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057853_9f07b3ec,NESTLE,Nestle Malaysia Berhad,Firms take action to safeguard Vietnam’s water,The Star,2025-09-18,https://www.thestar.com.my/business/business-news/2025/09/18/firms-take-action-to-safeguard-vietnams-water,3214,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,90c6dd11827e747ec3294630a4a7b8644fd8c237a6865c3a0e34198fb763fd06,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 122}:b38264108d74",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057874_9a9bbed4,NESTLE,Nestle Malaysia Berhad,Bursa investors take breather as Wall St stocks fall ahead of Fed summit,The Star,2025-08-20,https://www.thestar.com.my/business/business-news/2025/08/20/bursa-investors-take-breather-as-wall-st-stocks-fall-ahead-of-fed-summit,1408,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,32723b8f657facfbaf9304005b6e0a7835da2ebed43d063e14d4733bf1123327,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 143}:c9a8107f4001",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057879_e3cf3bd4,NESTLE,Nestle Malaysia Berhad,Massive turnout for Milo Hidup Bola futsal tournament,The Star,2025-08-12,https://www.thestar.com.my/sport/football/2025/08/12/massive-turnout-for-milo-hidup-bola-futsal-tournament,1433,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,d8cf83d16034b58a8e379251a6d87fb46f66048395875f369099d01800863c17,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 148}:2fc1a2287f62",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057882_1cb7780f,NESTLE,Nestle Malaysia Berhad,The Ifugao mountain folk and their Unesco World Heritage Site rice terraces,The Star,2025-08-13,https://www.thestar.com.my/lifestyle/travel/2025/08/13/the-ifugao-mountain-folk-and-their-unesco-world-heritage-site-rice-terraces,4758,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,feb5eb20091a72162b312461f51b15404783a6ca4397e87453e16e23178eb33e,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 151}:093609e85342",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057904_80e0c7ff,NESTLE,Nestle Malaysia Berhad,"In earnings season, it's AI good, everything else, not so much",The Star,2025-07-25,https://www.thestar.com.my/tech/tech-news/2025/07/25/in-earnings-season-it039s-ai-good-everything-else-not-so-much,5331,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,89d0d7d6ff39be855567125020cf4c5adaea614f71650a981a1bdf80fa991325,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 173}:09f911877198",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057910_53d9bb95,NESTLE,Nestle Malaysia Berhad,Italy’s Ferrero nears deal to buy Froot Loops maker WK Kellogg,The Star,2025-07-11,https://www.thestar.com.my/business/business-news/2025/07/11/italys-ferrero-nears-deal-to-buy-froot-loops-maker-wk-kellogg,1379,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,3f854da12cd19cab08a92c095e7c811780a3def814f0ea9f69236614317f0c20,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 179}:11bfb686d790",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057915_e41f3788,NESTLE,Nestle Malaysia Berhad,Bursa trading subdued ahead of OPR decision,The Star,2025-07-09,https://www.thestar.com.my/business/business-news/2025/07/09/bursa-trading-subdued-ahead-of-opr-decision,1266,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,7e81d3204b3fca25fb83212bfcdcf4546fecdffaa7f370da879ff33615ce17bf,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 184}:316af4da7291",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057948_7478f8d3,NESTLE,Nestle Malaysia Berhad,Tiny homes made from wind turbines,The Star,2025-06-10,https://www.thestar.com.my/lifestyle/living/2025/06/10/tiny-homes-made-from-wind-turbines,1797,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,0,0,86f2561b30bf1b2517c0b8e0e1653367f2634a3882971999f0d3d5790e8ac18e,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 217}:36cdfa4adc12",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057950_7fcb4cdc,NESTLE,Nestle Malaysia Berhad,Haagen-Dazs maker to raise US$4.5bil as PAI seeks to keep stake,The Star,2025-06-05,https://www.thestar.com.my/business/business-news/2025/06/05/haagen-dazs-maker-to-raise-us45bil-as-pai-seeks-to-keep-stake,2759,Nestle,,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,1d83cefd9632a23eecdf69a3f5eba3df3530d39563fb3d7d210dbedc5ce62af9,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 219}:2f7223a13a5f",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057979_e874bfc4,NESTLE,Nestle Malaysia Berhad,Malaysia’s halal product exports up 15% to RM62bil last year,The Star,2025-05-02,https://www.thestar.com.my/business/business-news/2025/05/02/malaysias-halal-product-exports-up-15-to-rm62bil-last-year,1702,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,92be1ce1ee1ce68b889b1e2226c666b76f64bbe087c6120752b564f52f19f56f,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 248}:0f321f07e239",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057986_c11abdf7,NESTLE,Nestle Malaysia Berhad,"Recycling project expands to Subang Jaya, Sepang",The Star,2025-04-26,https://www.thestar.com.my/metro/metro-news/2025/04/26/recycling-project-expands-to-subang-jaya-sepang,3035,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,556c225e50bd4d64108165d1a080b921b38af356bdf0a694a47c7eca8600ccaf,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 255}:84a44fb1a420",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057987_801af91d,NESTLE,Nestle Malaysia Berhad,"UPS cuts 20,000 jobs, GM delays investor call as Trump's tariffs create corporate chaos",The Star,2025-04-29,https://www.thestar.com.my/news/world/2025/04/29/profit-warnings-and-uncertainty-as-trump-tariffs-send-a-chill-through-businesses,5214,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,a52299c935dfbf312c059a7bdc29f6afeb336817f168b1de239d60b991493554,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 256}:9aacf044074a",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057989_ccfa0b84,NESTLE,Nestle Malaysia Berhad,MSPO to launch Impact Alliance platform by 3Q to boost certification value - Johari Ghani,The Star,2025-04-18,https://www.thestar.com.my/business/business-news/2025/04/18/mspo-to-launch-impact-alliance-platform-by-3q-to-boost-certification-value---johari-ghani,3004,Nestle|Nestle Malaysia|Nestlé,Nestle Malaysia|Nestlé,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,0,0,5e0666e2255dc11614e5e33ea1dd649cda5ecd2e6185f7d219609dea571252c6,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 258}:acce9f093e32",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058000_7cb27144,NESTLE,Nestle Malaysia Berhad,Why Trump’s tariffs are rattling even Meta,The Star,2025-04-07,https://www.thestar.com.my/tech/tech-news/2025/04/07/why-trumps-tariffs-are-rattling-even-meta,5320,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,e568f7b08923a26340f80247d7a4b020a1e923e2a62838f9f91881285f9e5a7c,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 269}:e1fe3dce39bd",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058021_520aa934,NESTLE,Nestle Malaysia Berhad,Kampung flavour with touch of whimsy for Raya,The Star,2025-03-22,https://www.thestar.com.my/metro/metro-news/2025/03/22/kampung-flavour-with-touch-of-whimsy-for-raya,6659,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,d3bd6a4bed3aa83beab4deaaba5c4088fed44e35d5969c0dd6ca95fc855816c9,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 290}:576cb041063f",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058041_bbe77730,NESTLE,Nestle Malaysia Berhad,"Fast-delivery companies Zomato, Swiggy, Zepto face India antitrust case over discounts",The Star,2025-03-06,https://www.thestar.com.my/tech/tech-news/2025/03/06/fast-delivery-companies-zomato-swiggy-zepto-face-india-antitrust-case-over-discounts,3187,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,a1c4f439f41210c3a2a284092096d1d96af9456911858b3fc2645b6a89632772,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 310}:e846c67bf863",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058065_f4804ee0,NESTLE,Nestle Malaysia Berhad,Siemens shareholders reject proposal to allow virtual AGMs,The Star,2025-02-14,https://www.thestar.com.my/tech/tech-news/2025/02/14/siemens-shareholders-reject-proposal-to-allow-virtual-agms,1376,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,0,0,6c26f38f2771ba129d9e9af38a1584e1136f2b87574c1d00480bf17949e1aafc,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 334}:9108bed9a686",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058066_7842b64e,NESTLE,Nestle Malaysia Berhad,Siemens investor Deka to vote against Jim Hagemann Snabe as chairman,The Star,2025-02-10,https://www.thestar.com.my/tech/tech-news/2025/02/10/siemens-investor-deka-to-vote-against-jim-hagemann-snabe-as-chairman,1677,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,0,0,5e470430523d9940b0a153a079ab50c1ec4839252f6333d18bed5b01b9dcbb36,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 335}:9f94e2f370a9",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058076_5b7728e9,NESTLE,Nestle Malaysia Berhad,Green hydrogen hub coming to Bintulu,The Star,2025-01-24,https://www.thestar.com.my/news/nation/2025/01/24/green-hydrogen-hub-coming-to-bintulu,2846,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,ce6711be38632a3ce32e446e584928a63b75a0f89aebdebb4be995ee0fa50094,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 345}:6eff35f54b6e",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058077_2a52e485,NESTLE,Nestle Malaysia Berhad,"WEF 2025: Australian firm to invest in green hydrogen alternative energy in Sarawak, says PM Anwar",The Star,2025-01-23,https://www.thestar.com.my/news/nation/2025/01/23/wef-2025-australian-firm-to-invest-in-green-hydrogen-alternative-energy-in-sarawak-says-pm-anwar,2254,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,13cfa0a81fb731a36ce53e7d640e11822b23b6d322cdd2f33cc6583795b5283d,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 346}:38b3c63adefb",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058086_2dda9750,NESTLE,Nestle Malaysia Berhad,Reckitt to boost US production on tariff risks,The Star,2025-01-16,https://www.thestar.com.my/business/business-news/2025/01/16/reckitt-to-boost-us-production-on-tariff-risks,2652,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,fa3e06f327a2dbd060d7e36165237b0339172895d2597cc7ee05d47dd7199e61,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 355}:8d4748e88d40",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058095_536b470c,NESTLE,Nestle Malaysia Berhad,'Police Academy' actor Steve Guttenberg helps people evacuate in LA fires,The Star,2025-01-09,https://www.thestar.com.my/lifestyle/entertainment/2025/01/09/039police-academy039-actor-steve-guttenberg-helps-people-evacuate-in-la-fires,1931,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,0,0,c1f37178490351ddc530f2d1f9ad1a9df09eddbfc1867570f3ad1603ddbf284b,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 364}:988b83e7423e",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058096_b73fcaf6,NESTLE,Nestle Malaysia Berhad,Enjoy the health benefits that come with a cup of coffee or tea,The Star,2025-01-08,https://www.thestar.com.my/lifestyle/health/2025/01/08/enjoy-the-health-benefits-that-come-with-a-cup-of-coffee-or-tea,2782,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,0,0,feb8d9a74b2b425cb5d095aed21d1f416247407f44d119c642723ef1ce1cdb77,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 365}:eba64b02ffe8",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058097_afc49d60,NESTLE,Nestle Malaysia Berhad,"Profit-taking, caution take stocks lower on first trading day of 2025",The Star,2025-01-02,https://www.thestar.com.my/business/business-news/2025/01/02/profit-taking-caution-take-stocks-lower-on-first-trading-day-of-2025,1935,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,0,0,b80a60221760d38c344442344b3bdcde499b4f915b4425a67cd42c12d32a2479,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 366}:8fa0b0954452",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_058107_3ef7e9db,NESTLE,Nestle Malaysia Berhad,Cadbury loses royal warrant under King Charles III,The Star,2024-12-24,https://www.thestar.com.my/news/world/2024/12/24/cadbury-loses-royal-warrant-under-king-charles-iii,2006,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,a804169030ae2786694e71e648a43514dfbe9e6bde1f9481da1a6a6e86bd6294,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 376}:515dbb6d65ab",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
