document_id,doc_type,include_flag,stock_code,ticker,company_name,report_year,extraction_status,text_path,source_path,source_file_sha256,notes
MDA_6432_APOLLO_2024,mda,Yes,6432,APOLLO,Apollo,2024,success,02_extracted_text/mda/MDA_6432_APOLLO_2024.txt,01_raw_annual_reports/6432_APOLLO_APOLLO_FOOD_HOLDINGS_BERHAD/2024/6432_APOLLO_AR_2024.pdf,6432_APOLLO_AR_2024.pdf:136576fd5daed5f7bdab290e4e3bbc390b6becd613bf6a600b2f26e733e16f4a,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=7612
MDA_7035_CCK_2020,mda,Yes,7035,CCK,CCK,2020,success,02_extracted_text/mda/MDA_7035_CCK_2020.txt,01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2020/7035_CCK_AR_2020_part1.pdf; 01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2020/7035_CCK_AR_2020_part2.pdf,7035_CCK_AR_2020_part1.pdf:d279a663917b356a6bc84fe2c690602b9b62d40c7fccea921ad771b96493c7ee; 7035_CCK_AR_2020_part2.pdf:b78720153a15c6a0e2c52a3c5ae6f81d1258b33f4bba09a6afd0d611bf269d4a,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS (CONT’D); section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=7266
MDA_7035_CCK_2021,mda,Yes,7035,CCK,CCK,2021,success,02_extracted_text/mda/MDA_7035_CCK_2021.txt,01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2021/7035_CCK_AR_2021_part1.pdf; 01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2021/7035_CCK_AR_2021_part2.pdf,7035_CCK_AR_2021_part1.pdf:a733039b6395e053c1932206c4ca3def3ffaec7f0513dc3c056fd36690e2a967; 7035_CCK_AR_2021_part2.pdf:0ada7d63f6aa75a52ce430630cd9ef183b209f02f1be21bf264dcee5b530811c,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS (Cont’d); section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=12003
MDA_7035_CCK_2022,mda,Yes,7035,CCK,CCK,2022,success,02_extracted_text/mda/MDA_7035_CCK_2022.txt,01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2022/7035_CCK_AR_2022_part1.pdf; 01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2022/7035_CCK_AR_2022_part2.pdf,7035_CCK_AR_2022_part1.pdf:89b2aa0852aad506a00932dae65091d164fba11a1e431c851a6ae26e53f6703a; 7035_CCK_AR_2022_part2.pdf:7d7677ab04516b04e26d3a05ec21ca186c8eba0f21ad3e27b4c7cb93a5549656,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=16747
MDA_7035_CCK_2023,mda,Yes,7035,CCK,CCK,2023,success,02_extracted_text/mda/MDA_7035_CCK_2023.txt,01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2023/7035_CCK_AR_2023_part1.pdf; 01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2023/7035_CCK_AR_2023_part2.pdf,7035_CCK_AR_2023_part1.pdf:ee6f78a5fb41df15f814732cffe821a8927f071994368f1c1c7a746e2c56733b; 7035_CCK_AR_2023_part2.pdf:3bba5856c96065874072556d516c1732826726de8540ca692f32c3cdaf343645,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=17484
MDA_7035_CCK_2024,mda,Yes,7035,CCK,CCK,2024,success,02_extracted_text/mda/MDA_7035_CCK_2024.txt,01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2024/7035_CCK_AR_2024_part1.pdf; 01_raw_annual_reports/7035_CCK_CCK_CONSOLIDATED_HOLDINGS_BERHAD/2024/7035_CCK_AR_2024_part2.pdf,7035_CCK_AR_2024_part1.pdf:9117d0b092372889c625dc38a2f58c866681b24016a45678819428f217263469; 7035_CCK_AR_2024_part2.pdf:35e0dc3a565d53db5d81183b88c4dad90abfee6ee91be0a8ffaddb0a49f92129,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=34376
MDA_7103_SPRITZER_2020,mda,Yes,7103,SPRITZER,SPRITZER,2020,success,02_extracted_text/mda/MDA_7103_SPRITZER_2020.txt,01_raw_annual_reports/7103_SPRITZER_SPRITZER_BHD/2020/7103_SPRITZER_AR_2020_part1.pdf; 01_raw_annual_reports/7103_SPRITZER_SPRITZER_BHD/2020/7103_SPRITZER_AR_2020_part2.pdf,7103_SPRITZER_AR_2020_part1.pdf:6364648505538b14921a11e09f2e23658c956ba8a345e3e7f615a75f60f277eb; 7103_SPRITZER_AR_2020_part2.pdf:346147e3155f0bd2aaffd344f6824c0e3daa2e18f83fa86af267917d1a754492,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=4247
MDA_7103_SPRITZER_2021,mda,Yes,7103,SPRITZER,SPRITZER,2021,success,02_extracted_text/mda/MDA_7103_SPRITZER_2021.txt,01_raw_annual_reports/7103_SPRITZER_SPRITZER_BHD/2021/7103_SPRITZER_AR_2021.pdf,7103_SPRITZER_AR_2021.pdf:073f085e5933090e294c1f23762fe862baa1b583a4a1ac1dcca778140bc77930,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=4835
MDA_7103_SPRITZER_2022,mda,Yes,7103,SPRITZER,SPRITZER,2022,success,02_extracted_text/mda/MDA_7103_SPRITZER_2022.txt,01_raw_annual_reports/7103_SPRITZER_SPRITZER_BHD/2022/7103_SPRITZER_AR_2022.pdf,7103_SPRITZER_AR_2022.pdf:80fb0da698d697bf6dcde312a3dc9b749d9d20bc3de9f33502198c2bf537d551,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=13434.0
MDA_7103_SPRITZER_2023,mda,Yes,7103,SPRITZER,SPRITZER,2023,success,02_extracted_text/mda/MDA_7103_SPRITZER_2023.txt,01_raw_annual_reports/7103_SPRITZER_SPRITZER_BHD/2023/7103_SPRITZER_AR_2023_part2.pdf; 01_raw_annual_reports/7103_SPRITZER_SPRITZER_BHD/2023/7103_SPRITZER_AR_2023.pdf,7103_SPRITZER_AR_2023_part2.pdf:17b859132d33cbb021891cbacba8d213bbb75b8288182a9cc1a4d293957efc80; 7103_SPRITZER_AR_2023.pdf:8e239b09fa3b6bc083bb3eb96dae075673211a099bd8864a0b51df46acec6804,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=19298.0
MDA_7103_SPRITZER_2024,mda,Yes,7103,SPRITZER,SPRITZER,2024,success,02_extracted_text/mda/MDA_7103_SPRITZER_2024.txt,01_raw_annual_reports/7103_SPRITZER_SPRITZER_BHD/2024/7103_SPRITZER_AR_2024.pdf,7103_SPRITZER_AR_2024.pdf:fbbc1f2c6443a4dab5abaf9067604d6bc337cea868459bedd12b39b18952e0f0,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=27990.0
MDA_7107_OFI_2020,mda,Yes,7107,OFI,OFI,2020,success,02_extracted_text/mda/MDA_7107_OFI_2020.txt,01_raw_annual_reports/7107_OFI_ORIENTAL_FOOD_INDUSTRIES_HOLDINGS_BERHAD/2020/7107_OFI_AR_2020.pdf,7107_OFI_AR_2020.pdf:fa7888d0630eeac1827c2222ddf63ab8c49d68a6ba117a9bb841f4bed3ab1615,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=4322.0
MDA_7107_OFI_2021,mda,Yes,7107,OFI,OFI,2021,success,02_extracted_text/mda/MDA_7107_OFI_2021.txt,01_raw_annual_reports/7107_OFI_ORIENTAL_FOOD_INDUSTRIES_HOLDINGS_BERHAD/2021/7107_OFI_AR_2021.pdf,7107_OFI_AR_2021.pdf:3f99cbc3591d47b3fda61f6484708ce3bf1c4ddeace9fbdbafd435e085d92962,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=3899.0
MDA_7107_OFI_2022,mda,Yes,7107,OFI,OFI,2022,success,02_extracted_text/mda/MDA_7107_OFI_2022.txt,01_raw_annual_reports/7107_OFI_ORIENTAL_FOOD_INDUSTRIES_HOLDINGS_BERHAD/2022/7107_OFI_AR_2022.pdf,7107_OFI_AR_2022.pdf:775bb9758d369cbc6a65dbeff53ac40334f6149360d66e5cc2ab2317eaede31a,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=3983.0
MDA_7107_OFI_2023,mda,Yes,7107,OFI,OFI,2023,success,02_extracted_text/mda/MDA_7107_OFI_2023.txt,01_raw_annual_reports/7107_OFI_ORIENTAL_FOOD_INDUSTRIES_HOLDINGS_BERHAD/2023/7107_OFI_AR_2023.pdf,7107_OFI_AR_2023.pdf:b0697cbd50f240fe47efae8a36158b72c0d732c69b25ba6cad3e30a857115e02,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=3988
MDA_7167_ABLEGLOB_2020,mda,Yes,7167,ABLEGLOB,JOHOTIN,2020,success,02_extracted_text/mda/MDA_7167_ABLEGLOB_2020.txt,01_raw_annual_reports/7167_ABLEGLOB_JOHORE_TIN_BERHAD/2020/7167_ABLEGLOB_AR_2020_part1.pdf; 01_raw_annual_reports/7167_ABLEGLOB_JOHORE_TIN_BERHAD/2020/7167_ABLEGLOB_AR_2020_part2.pdf,7167_ABLEGLOB_AR_2020_part1.pdf:8144c5333a5c10597199a80ffcaf611cc7f615c005d84ee801597d4ca55eee29; 7167_ABLEGLOB_AR_2020_part2.pdf:2defd1853fb01db10ee5ed0299548f2a7e51538ac92a2f7560af5b19e0040ed4,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=27593.0
MDA_7167_ABLEGLOB_2021,mda,Yes,7167,ABLEGLOB,JOHOTIN,2021,success,02_extracted_text/mda/MDA_7167_ABLEGLOB_2021.txt,01_raw_annual_reports/7167_ABLEGLOB_JOHORE_TIN_BERHAD/2021/7167_ABLEGLOB_AR_2021.pdf,7167_ABLEGLOB_AR_2021.pdf:feae0f6627ddc201b86898fafab1b7f83d1fbdd24d3da409d253b8b495c7eabe,detected_heading=Statement on Management Discussion and Analysis; section_type_norm=STRICT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=16560
MDA_7167_ABLEGLOB_2022,mda,Yes,7167,ABLEGLOB,JOHOTIN,2022,success,02_extracted_text/mda/MDA_7167_ABLEGLOB_2022.txt,01_raw_annual_reports/7167_ABLEGLOB_JOHORE_TIN_BERHAD/2022/7167_ABLEGLOB_AR_2022.pdf,7167_ABLEGLOB_AR_2022.pdf:0815603f51dc902a0680d4afb4e3fda61413248a75f24118606869e1d94006d2,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=27939.0
MDA_7167_ABLEGLOB_2023,mda,Yes,7167,ABLEGLOB,JOHOTIN,2023,success,02_extracted_text/mda/MDA_7167_ABLEGLOB_2023.txt,01_raw_annual_reports/7167_ABLEGLOB_JOHORE_TIN_BERHAD/2023/7167_ABLEGLOB_AR_2023.pdf,7167_ABLEGLOB_AR_2023.pdf:412654360a79694ce2b24878b0c9bff024d13be5cdfeea6b4d1d8e204f688e5a,detected_heading=management discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=25540.0
MDA_7167_ABLEGLOB_2024,mda,Yes,7167,ABLEGLOB,JOHOTIN,2024,success,02_extracted_text/mda/MDA_7167_ABLEGLOB_2024.txt,01_raw_annual_reports/7167_ABLEGLOB_JOHORE_TIN_BERHAD/2024/7167_ABLEGLOB_AR_2024_part1.pdf; 01_raw_annual_reports/7167_ABLEGLOB_JOHORE_TIN_BERHAD/2024/7167_ABLEGLOB_AR_2024_part2.pdf,7167_ABLEGLOB_AR_2024_part1.pdf:15a4ab69b164c488ae1234912f9298cec99b93af14b7e1b85e2218210b561c07; 7167_ABLEGLOB_AR_2024_part2.pdf:79380a36b272df5185856a25d0e75ec0aab69dee2992f201be85d1b9bc761cc0,detected_heading=Statement on Management Discussion and Analysis; section_type_norm=STRICT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=11499
MDA_7216_KAWAN_2020,mda,Yes,7216,KAWAN,Kawan Food,2020,success,02_extracted_text/mda/MDA_7216_KAWAN_2020.txt,01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2020/7216_KAWAN_AR_2020_part1.pdf; 01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2020/7216_KAWAN_AR_2020_part2.pdf,7216_KAWAN_AR_2020_part1.pdf:56b12e8dd76b92f7ef3f7591189d31e190d30c1b6a764a455094d63ddcedc36d; 7216_KAWAN_AR_2020_part2.pdf:a47b64ba62494d636ccc049ebae600252a623cef19bff393d4be69792deb8341,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=29109
MDA_7216_KAWAN_2021,mda,Yes,7216,KAWAN,Kawan Food,2021,success,02_extracted_text/mda/MDA_7216_KAWAN_2021.txt,01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2021/7216_KAWAN_AR_2021.pdf,7216_KAWAN_AR_2021.pdf:f7ee42e8ac7d1c45f2a1d3f58a4e73720f7ad2e8dfb1e128030dfa50ee2f7b5c,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=5797.0
MDA_7216_KAWAN_2022,mda,Yes,7216,KAWAN,Kawan Food,2022,success,02_extracted_text/mda/MDA_7216_KAWAN_2022.txt,01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2022/7216_KAWAN_AR_2022_part1.pdf; 01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2022/7216_KAWAN_AR_2022_part2.pdf; 01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2022/7216_KAWAN_AR_2022_part3.pdf; 01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2022/7216_KAWAN_AR_2022_part4.pdf,7216_KAWAN_AR_2022_part1.pdf:68e659cde72df87f951794460f8e9aec33aa1b68c780c1f6f4999ff289079e46; 7216_KAWAN_AR_2022_part2.pdf:ac9183567dc544cc9773bfdeae50947d075e1357e4341c9d20238d458d7f2655; 7216_KAWAN_AR_2022_part3.pdf:4622d995fe9ceac6c9a785d315ce94d86128f1f2249446a4e68a56417d336728; 7216_KAWAN_AR_2022_part4.pdf:921213e54a9968d9fb4be1b2b4703759452bad81a9cd7c703082f8b35ad758c7,detected_heading=Management Discussion & Analysis; section_type_norm=STRICT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=26648
MDA_7216_KAWAN_2023,mda,Yes,7216,KAWAN,Kawan Food,2023,success,02_extracted_text/mda/MDA_7216_KAWAN_2023.txt,01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2023/7216_KAWAN_AR_2023_part1.pdf; 01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2023/7216_KAWAN_AR_2023_part2.pdf; 01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2023/7216_KAWAN_AR_2023_part3.pdf,7216_KAWAN_AR_2023_part1.pdf:b793c5c067ed309f8f6b163c308838b678da779632b24527711c69d59ae96484; 7216_KAWAN_AR_2023_part2.pdf:2ae5016da83c82fd6cc242c0c01c71510105a6ed895d6a6c75696a179536bb0f; 7216_KAWAN_AR_2023_part3.pdf:83f8d5a6f8453765196baa354c53e24a4a4ea6bf2d820633ab084fc7dd25ece8,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=25168
MDA_7216_KAWAN_2024,mda,Yes,7216,KAWAN,Kawan Food,2024,success,02_extracted_text/mda/MDA_7216_KAWAN_2024.txt,01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2024/7216_KAWAN_AR_2024_part1.pdf; 01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2024/7216_KAWAN_AR_2024_part2.pdf; 01_raw_annual_reports/7216_KAWAN_KAWAN_FOOD_BERHAD/2024/7216_KAWAN_AR_2024_part3.pdf,7216_KAWAN_AR_2024_part1.pdf:f92de9e3a35aa22e8dda598cf45250f55be33de55e5078d97d69cf8feac19c70; 7216_KAWAN_AR_2024_part2.pdf:966bae88398ea6c1072afd049696d45fc4a2f5dde140d6273f6fd3bf42b5b24f; 7216_KAWAN_AR_2024_part3.pdf:0bc774c4714463f8de1785490c6cbb939c09e50f6094f9949d3536bf12354f88,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=11132
MDA_7237_PWROOT_2020,mda,Yes,7237,PWROOT,Power Root,2020,success,02_extracted_text/mda/MDA_7237_PWROOT_2020.txt,01_raw_annual_reports/7237_PWROOT_POWER_ROOT_BERHAD/2020/7237_PWROOT_AR_2020.pdf,7237_PWROOT_AR_2020.pdf:6d88742227d580af8384d673bb146c0020f40bba319cbb6cdb78079108e95cb0,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=18870
MDA_7237_PWROOT_2021,mda,Yes,7237,PWROOT,Power Root,2021,success,02_extracted_text/mda/MDA_7237_PWROOT_2021.txt,01_raw_annual_reports/7237_PWROOT_POWER_ROOT_BERHAD/2021/7237_PWROOT_AR_2021.pdf,7237_PWROOT_AR_2021.pdf:ae4b178b98db40f2818eac88d537bddbe1a2e936a22969185e5b4dbf2d23d89e,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=24054
MDA_7237_PWROOT_2022,mda,Yes,7237,PWROOT,Power Root,2022,success,02_extracted_text/mda/MDA_7237_PWROOT_2022.txt,01_raw_annual_reports/7237_PWROOT_POWER_ROOT_BERHAD/2022/7237_PWROOT_AR_2022.pdf,7237_PWROOT_AR_2022.pdf:9eccf647808693572816119c2c0d78439ff8b0a3d8c4d5e8d5d33a6047c8e7fe,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=28230
MDA_7237_PWROOT_2023,mda,Yes,7237,PWROOT,Power Root,2023,success,02_extracted_text/mda/MDA_7237_PWROOT_2023.txt,01_raw_annual_reports/7237_PWROOT_POWER_ROOT_BERHAD/2023/7237_PWROOT_AR_2023.pdf,7237_PWROOT_AR_2023.pdf:f523d45420113e26e5256ab3a47bb85b7a0fa20559ade45111f2d4e1083735d6,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=9939
MDA_7237_PWROOT_2024,mda,Yes,7237,PWROOT,Power Root,2024,success,02_extracted_text/mda/MDA_7237_PWROOT_2024.txt,01_raw_annual_reports/7237_PWROOT_POWER_ROOT_BERHAD/2024/7237_PWROOT_AR_2024.pdf,7237_PWROOT_AR_2024.pdf:0b1e09c0fce7304712353c60dcc1456145b3c1189db3cc83f6bc75c481b6f22e,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=17378
MDA_7243_MAGMA_2020,mda,Yes,7243,MAGMA,Impiana Hotels Bhd,2020,success,02_extracted_text/mda/MDA_7243_MAGMA_2020.txt,01_raw_annual_reports/7243_MAGMA_IMPIANA_HOTELS_BERHAD/2020/7243_MAGMA_AR_2020.pdf,7243_MAGMA_AR_2020.pdf:2b78aad4683f4d3d1599bf0347df10c404ae2ad5bcae1f53fc1dd7e5fd7dea17,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=16014
MDA_7243_MAGMA_2021,mda,Yes,7243,MAGMA,Impiana Hotels Bhd,2021,success,02_extracted_text/mda/MDA_7243_MAGMA_2021.txt,01_raw_annual_reports/7243_MAGMA_IMPIANA_HOTELS_BERHAD/2021/7243_MAGMA_AR_2021.pdf,7243_MAGMA_AR_2021.pdf:b6ba826d6b1fcb5bd5d27de48871c9db94b7e7c093b4cc209308268156b9368d,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=12577.0
MDA_7243_MAGMA_2022,mda,Yes,7243,MAGMA,Impiana Hotels Bhd,2022,success,02_extracted_text/mda/MDA_7243_MAGMA_2022.txt,01_raw_annual_reports/7243_MAGMA_IMPIANA_HOTELS_BERHAD/2022/7243_MAGMA_AR_2022.pdf,7243_MAGMA_AR_2022.pdf:5a2c293cfe02b4850d6eee3ff78bb5a993ece78539aa6d47750662259a600c01,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=12377.0
MDA_7243_MAGMA_2023,mda,Yes,7243,MAGMA,Impiana Hotels Bhd,2023,success,02_extracted_text/mda/MDA_7243_MAGMA_2023.txt,01_raw_annual_reports/7243_MAGMA_IMPIANA_HOTELS_BERHAD/2023/7243_MAGMA_AR_2023.pdf,7243_MAGMA_AR_2023.pdf:82ffba93730e2009f016c9f4df70928bef5d02a124d5d7eb40aa6a6c2631676b,detected_heading=Management Discussion & Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=19347
MDA_7243_MAGMA_2024,mda,Yes,7243,MAGMA,Impiana Hotels Bhd,2024,success,02_extracted_text/mda/MDA_7243_MAGMA_2024.txt,01_raw_annual_reports/7243_MAGMA_IMPIANA_HOTELS_BERHAD/2024/7243_MAGMA_AR_2024_part1.pdf; 01_raw_annual_reports/7243_MAGMA_IMPIANA_HOTELS_BERHAD/2024/7243_MAGMA_AR_2024_part2.pdf,7243_MAGMA_AR_2024_part1.pdf:8d33b2804024126642992511844b78e22501331d148b21b9282066f121c07e29; 7243_MAGMA_AR_2024_part2.pdf:c2002bb984e3b784bb15baabd0cf8c73d3e4137ad0904c3f469e710a3adffcb7,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=17755
MDA_8303_LOTUS_2020,mda,Yes,8303,LOTUS,Lotus KFM Berhad,2020,success,02_extracted_text/mda/MDA_8303_LOTUS_2020.txt,01_raw_annual_reports/8303_LOTUS_LOTUS_KFM_BERHAD/2020/8303_LOTUS_AR_2020.pdf,8303_LOTUS_AR_2020.pdf:2d414b26e3d28a3d47e3d4fb05982ebb1fd3fd6e8330f1526a1ec6ffb3d8296a,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=8909
MDA_8303_LOTUS_2021,mda,Yes,8303,LOTUS,Lotus KFM Berhad,2021,success,02_extracted_text/mda/MDA_8303_LOTUS_2021.txt,01_raw_annual_reports/8303_LOTUS_LOTUS_KFM_BERHAD/2021/8303_LOTUS_AR_2021.pdf,8303_LOTUS_AR_2021.pdf:431807152d3528788bd4822ee412340bc3d4303282a140267cc7eef04f164f9b,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=10407
MDA_8303_LOTUS_2022,mda,Yes,8303,LOTUS,Lotus KFM Berhad,2022,success,02_extracted_text/mda/MDA_8303_LOTUS_2022.txt,01_raw_annual_reports/8303_LOTUS_LOTUS_KFM_BERHAD/2022/8303_LOTUS_AR_2022_part1.pdf; 01_raw_annual_reports/8303_LOTUS_LOTUS_KFM_BERHAD/2022/8303_LOTUS_AR_2022_part2.pdf,8303_LOTUS_AR_2022_part1.pdf:6f366e69de79200feae3cc775addb5647d7114eac241771c611033181c3ab259; 8303_LOTUS_AR_2022_part2.pdf:550ff8bf74d01bfd837c4204d3a4312ac02b5d08c2a98f474ffde08078dc2b5e,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=10905
